num__Age,num__VehicleAge,num__AnnualPremium,num__DaysSinceCreated,cat__Gender,cat__HasDrivingLicense,cat__RegionID,cat__Switch,cat__PastAccident,cat__SalesChannelID
-0.8466936422019682,0.0,-0.0633214816936117,0.5473681859730268,0.0,1.0,40.0,1.0,1.0,124.0
-1.1204937483630573,0.0,0.09577567108240899,0.4157775446849674,1.0,1.0,12.0,1.0,1.0,124.0
0.1800567559021161,0.0,0.29446101372400696,-0.1823617338971208,0.0,1.0,28.0,0.0,1.0,101.0
-0.9151436687422404,0.0,-0.3264983541504151,0.4636286869715345,1.0,1.0,10.0,1.0,0.0,124.0
1.3437072070867448,0.0,0.8739373723888585,0.09278233425063978,1.0,1.0,28.0,0.0,1.0,101.0
1.2752571805464725,0.0,-0.025560439052599422,1.5761677451342186,0.0,1.0,8.0,0.0,1.0,24.0
-0.5044435095006068,0.0,-0.3495068747560498,-0.4575058020448814,0.0,1.0,46.0,1.0,1.0,132.0
0.3854068355229329,0.0,0.2804528850023413,-1.0676078661986115,1.0,1.0,28.0,0.0,1.0,100.0
-0.16219337679924534,0.0,-0.12848973270310055,-0.6010592289045825,0.0,1.0,28.0,0.0,1.0,101.0
-0.6413435625811513,0.0,-1.8024949510018777,1.6838328152789945,1.0,1.0,7.0,0.0,1.0,128.0
0.04315670282157151,0.0,0.4229026963989911,-0.19432451946876256,0.0,1.0,39.0,0.0,1.0,24.0
0.5223068886034775,0.0,0.49652996233702207,0.9899912521237721,1.0,1.0,28.0,0.0,1.0,101.0
-1.1889437749033296,0.0,0.5701572282750528,-0.23021287618368785,0.0,1.0,7.0,0.0,1.0,132.0
-0.9835936952825127,0.0,1.2125686580082575,1.1574702501267569,1.0,1.0,17.0,1.0,1.0,124.0
-0.9835936952825127,0.0,1.327746605275288,0.1525962621088486,1.0,1.0,8.0,0.0,1.0,124.0
-1.052043721822785,0.0,-1.8024949510018777,-1.0317195094836862,0.0,1.0,11.0,0.0,1.0,132.0
-0.2306434033395176,0.0,-1.8024949510018777,0.8105494685491457,1.0,1.0,43.0,0.0,1.0,132.0
0.4538568620632052,0.0,-1.8024949510018777,-0.2541384473269714,1.0,1.0,8.0,0.0,1.0,128.0
0.04315670282157151,0.0,-1.8024949510018777,1.659907244135711,0.0,1.0,15.0,0.0,0.0,12.0
0.04315670282157151,0.0,-0.020011325259475896,-1.3786402910612972,0.0,1.0,28.0,0.0,1.0,123.0
-1.052043721822785,0.0,-0.48728730991214425,-0.014882735894136101,1.0,1.0,3.0,0.0,0.0,124.0
0.1800567559021161,0.0,0.06789475787793418,1.0737307511252645,1.0,1.0,8.0,0.0,0.0,24.0
1.138357127465928,0.0,-0.6092324691220079,1.1933586068416822,0.0,1.0,46.0,0.0,1.0,27.0
2.1651075255700123,0.0,-0.0380797811468418,0.3200752601118333,1.0,1.0,46.0,1.0,1.0,128.0
-0.9835936952825127,0.0,1.4902273640227253,1.301023676986458,0.0,1.0,8.0,0.0,1.0,124.0
1.6859573397881062,0.0,-0.20719240759825652,-1.1752729363433874,1.0,1.0,28.0,0.0,1.0,24.0
-1.257393801443602,0.0,0.21562299458999412,0.43970311582825095,0.0,1.0,47.0,0.0,1.0,132.0
-0.3675434564200622,0.0,0.20899112688601726,0.43970311582825095,0.0,1.0,11.0,1.0,0.0,124.0
0.9330070478451111,0.0,0.20181788222661357,0.17652183325213214,1.0,1.0,11.0,0.0,1.0,124.0
-1.1889437749033296,0.0,1.2882260875291387,0.47559147254317624,0.0,1.0,8.0,1.0,0.0,124.0
-0.16219337679924534,0.0,-0.3428073349326443,-0.40965465975831433,1.0,1.0,27.0,0.0,0.0,24.0
-0.43599348296033447,0.0,-1.8024949510018777,1.3847631759879504,0.0,1.0,31.0,0.0,1.0,122.0
0.31695680898266065,0.0,-1.8024949510018777,-1.2949007920598048,0.0,1.0,8.0,0.0,1.0,128.0
-1.052043721822785,0.0,0.8227095779816074,-1.5102309323493566,0.0,1.0,28.0,1.0,0.0,24.0
1.8913074194089232,0.0,0.12920569808000762,0.10474511982228155,1.0,1.0,18.0,0.0,1.0,24.0
-0.16219337679924534,0.0,1.31055788694049,0.5354054004013851,1.0,1.0,28.0,0.0,1.0,124.0
0.3854068355229329,0.0,0.38669811250483066,0.690921612832728,1.0,1.0,50.0,0.0,1.0,6.0
-0.9151436687422404,0.0,-0.5102281583983507,0.16455904768049037,0.0,1.0,27.0,1.0,0.0,124.0
-0.9151436687422404,0.0,-0.19338729523487566,0.3440008312551168,1.0,1.0,14.0,1.0,0.0,24.0
-0.16219337679924534,0.0,-0.5839230964558099,0.17652183325213214,0.0,1.0,14.0,0.0,1.0,101.0
-1.052043721822785,0.0,-0.05371204073478794,-1.1034962229135368,1.0,1.0,32.0,0.0,0.0,124.0
-0.16219337679924534,0.0,-0.03138024132343667,1.659907244135711,0.0,1.0,50.0,1.0,1.0,58.0
-0.16219337679924534,0.0,-0.5417633660519557,-1.7135982870672666,0.0,1.0,46.0,0.0,1.0,101.0
0.7276569682242944,0.0,0.12446864972002403,-1.247049649773238,0.0,1.0,46.0,0.0,1.0,101.0
-1.052043721822785,0.0,0.41972210678585936,-0.6608731567627913,0.0,1.0,6.0,0.0,0.0,124.0
-0.9835936952825127,0.0,-1.8024949510018777,-1.6298587880657742,1.0,1.0,28.0,0.0,1.0,124.0
-0.09374335025897305,0.0,-0.36493611798571046,1.5163538172760098,1.0,1.0,28.0,0.0,1.0,24.0
-1.257393801443602,0.0,0.20750234025859365,-0.23021287618368785,1.0,1.0,2.0,0.0,1.0,132.0
-0.7782436156616959,0.0,-1.8024949510018777,0.5473681859730268,1.0,1.0,41.0,0.0,1.0,124.0
2.0966574990297397,0.0,0.9994014818089955,-1.7255610726389083,1.0,1.0,28.0,0.0,1.0,100.0
-1.052043721822785,0.0,0.3389892683078529,1.6479444585640692,0.0,1.0,46.0,1.0,0.0,132.0
0.8645570213048389,0.0,0.04312676216716284,0.7866238974058621,1.0,1.0,28.0,1.0,1.0,24.0
2.5073576582713737,0.0,0.9851226646096166,-0.5173197299030902,0.0,1.0,28.0,0.0,1.0,24.0
0.4538568620632052,0.0,0.13509317247027283,-1.593970431350849,1.0,1.0,41.0,0.0,1.0,87.0
0.5907569151437497,0.0,1.3065652318942182,1.3967259615595922,1.0,1.0,28.0,0.0,1.0,101.0
-1.1204937483630573,0.0,0.9106833332384457,-0.33787794632846374,1.0,1.0,28.0,0.0,1.0,124.0
1.617507313247834,0.0,-1.8024949510018777,1.4804654605610845,1.0,1.0,8.0,0.0,1.0,27.0
-1.257393801443602,0.0,1.4738507111210677,1.4924282461327263,1.0,1.0,8.0,0.0,1.0,132.0
-1.1889437749033296,0.0,1.2748946800017564,0.6669960416894445,1.0,1.0,50.0,0.0,0.0,124.0
1.3437072070867448,0.0,-0.11651176756428468,0.9899912521237721,0.0,1.0,28.0,0.0,1.0,49.0
-0.5044435095006068,0.0,1.4400823235263278,-0.7565754413359255,0.0,1.0,8.0,0.0,1.0,124.0
-1.1204937483630573,0.0,0.6094070575434883,-1.593970431350849,0.0,1.0,28.0,1.0,0.0,124.0
0.1800567559021161,0.0,-0.2959105561688065,0.056893977535714485,0.0,1.0,11.0,0.0,1.0,126.0
-0.9151436687422404,0.0,-0.07205118509986726,0.9541028954088469,1.0,1.0,15.0,0.0,1.0,124.0
-0.9151436687422404,0.0,0.881313633406547,-1.6178960024941325,1.0,1.0,33.0,0.0,0.0,124.0
0.24850678244238836,0.0,0.9646856845422589,-1.4504170044911477,0.0,1.0,28.0,0.0,0.0,24.0
1.617507313247834,0.0,-0.250840924629534,0.5832565426879521,1.0,1.0,28.0,0.0,1.0,40.0
-1.1204937483630573,0.0,-0.3311000582715419,-0.5053569443314484,0.0,1.0,46.0,1.0,1.0,124.0
-0.9835936952825127,0.0,-0.22005011028964058,-0.20628730504040432,1.0,1.0,41.0,0.0,1.0,124.0
-1.052043721822785,0.0,0.40815017436361345,0.3798891879700421,0.0,1.0,8.0,1.0,1.0,24.0
-0.16219337679924534,0.0,-1.8024949510018777,-0.7446126557642837,1.0,1.0,1.0,0.0,1.0,101.0
-0.16219337679924534,0.0,0.6117079096040519,0.690921612832728,1.0,1.0,8.0,1.0,1.0,124.0
-0.9151436687422404,0.0,1.0348616723894444,-0.3498407319001055,1.0,1.0,28.0,1.0,1.0,124.0
-0.02529332371870077,0.0,-1.8024949510018777,0.4157775446849674,0.0,1.0,4.0,0.0,1.0,101.0
-1.257393801443602,0.0,1.0045445628855494,0.6311076849745192,0.0,1.0,15.0,1.0,0.0,132.0
-0.9835936952825127,0.0,0.44638492184062395,-0.39769187418667257,0.0,1.0,7.0,0.0,0.0,124.0
-0.16219337679924534,0.0,0.063428397995664,0.5832565426879521,1.0,1.0,41.0,0.0,1.0,124.0
-0.3675434564200622,0.0,1.175348992322672,1.504391031704368,1.0,1.0,8.0,0.0,1.0,126.0
-0.6413435625811513,0.0,0.5631193278545056,0.49951704368645977,0.0,1.0,28.0,1.0,1.0,124.0
1.138357127465928,0.0,0.891058418604228,1.1574702501267569,1.0,1.0,28.0,0.0,1.0,36.0
-0.6413435625811513,0.0,0.11864884744918709,1.0258796088386974,0.0,1.0,28.0,1.0,0.0,124.0
-0.02529332371870077,0.0,0.7723615211269245,-0.6010592289045825,1.0,1.0,26.0,0.0,1.0,100.0
-1.052043721822785,0.0,0.34494441481754673,1.1215818934118316,0.0,1.0,28.0,1.0,0.0,124.0
2.0966574990297397,0.0,0.2385638430762005,-1.5580820746359236,1.0,1.0,37.0,0.0,0.0,24.0
0.1800567559021161,0.0,0.345012086936975,0.6669960416894445,1.0,1.0,47.0,0.0,1.0,101.0
-0.16219337679924534,0.0,-0.5238979265228746,1.5881305307058604,0.0,1.0,10.0,0.0,1.0,124.0
-0.16219337679924534,0.0,-1.8024949510018777,1.456539889417801,0.0,1.0,28.0,0.0,1.0,101.0
0.4538568620632052,0.0,-0.14676120494875158,-1.1872357219150291,0.0,1.0,12.0,0.0,1.0,24.0
-0.9835936952825127,0.0,0.08907613125900354,-0.8403149403374178,0.0,1.0,39.0,0.0,0.0,132.0
0.5223068886034775,0.0,0.5470810355499899,0.021005620820789193,1.0,1.0,3.0,1.0,1.0,101.0
-0.9151436687422404,0.0,-0.39295237542904216,-0.30198958961353844,0.0,1.0,41.0,1.0,1.0,124.0
-0.9835936952825127,0.0,0.28525760548175316,0.33203804568347506,0.0,1.0,44.0,0.0,0.0,124.0
0.11160672936184379,0.0,-0.10230062248433387,-0.9240544393389102,0.0,1.0,28.0,0.0,0.0,101.0
0.7276569682242944,0.0,0.03798368109060896,1.1813958212700404,0.0,1.0,28.0,0.0,1.0,26.0
-1.1204937483630573,0.0,0.8564102934569194,0.4516659013998927,0.0,1.0,15.0,1.0,1.0,124.0
2.0966574990297397,0.0,1.2912036607839859,1.0737307511252645,1.0,1.0,8.0,0.0,0.0,24.0
-1.1204937483630573,0.0,0.026479420787791638,0.4157775446849674,1.0,1.0,16.0,0.0,0.0,124.0
1.2752571805464725,0.0,0.24303020295847066,-0.26610123289861315,1.0,1.0,28.0,0.0,1.0,24.0
0.24850678244238836,0.0,1.6170449158314295,-0.983868367197119,1.0,1.0,28.0,0.0,1.0,101.0
-1.052043721822785,0.0,0.8358379691507045,-0.6847987279060749,0.0,1.0,8.0,0.0,1.0,124.0
1.617507313247834,0.0,1.531710373232296,-0.8522777259090596,1.0,1.0,28.0,0.0,1.0,101.0
-0.16219337679924534,0.0,0.0197798809643865,-1.438454218919506,1.0,1.0,13.0,1.0,1.0,24.0
0.04315670282157151,0.0,0.476499014986234,-1.6657471447806995,1.0,1.0,28.0,0.0,1.0,100.0
